"","ID","TaxonName","DataSet","Longitude","Latitude"
"5187","10207623010661","Juglans cinerea","FIA","-72.36066","44.41672"
"5188","10207624010661","Juglans cinerea","FIA","-72.36066","44.41672"
"5189","10187521010661","Juglans cinerea","FIA","-73.22178","43.77784"
"5190","10187553010661","Juglans cinerea","FIA","-73.16623","44.1945"
"5191","10189568010661","Juglans cinerea","FIA","-73.16622","42.88897"
"5192","10193394010661","Juglans cinerea","FIA","-73.0829","44.33339"
"5193","10194270010661","Juglans cinerea","FIA","-72.91623","44.4445"
"5194","10203322010661","Juglans cinerea","FIA","-73.30512","43.75006"
"5195","10204173010661","Juglans cinerea","FIA","-73.13844","43.50007"
"5196","10204282010661","Juglans cinerea","FIA","-73.194","43.33341"
"5197","10204413010661","Juglans cinerea","FIA","-73.08288","43.55562"
"5198","10204457010661","Juglans cinerea","FIA","-73.02733","43.52785"
"5199","10213592010661","Juglans cinerea","FIA","-72.24953","43.75007"
"5200","10213595010661","Juglans cinerea","FIA","-72.24953","43.75007"
"5201","10213596010661","Juglans cinerea","FIA","-72.24953","43.75007"
"5202","10213608010661","Juglans cinerea","FIA","-72.24953","43.75007"
"5203","10213609010661","Juglans cinerea","FIA","-72.24953","43.75007"
"5204","10213610010661","Juglans cinerea","FIA","-72.24953","43.75007"
"5205","10226901010661","Juglans cinerea","FIA","-72.61068","44.83338"
"5206","10228236010661","Juglans cinerea","FIA","-72.69402","44.94449"
"5207","10228237010661","Juglans cinerea","FIA","-72.69402","44.94449"
"5208","10230960010661","Juglans cinerea","FIA","-72.74955","44.00006"
"5209","10230963010661","Juglans cinerea","FIA","-72.74955","44.00006"
"5210","10230965010661","Juglans cinerea","FIA","-72.74955","44.00006"
"5211","10232504010661","Juglans cinerea","FIA","-72.41621","43.91673"
"5212","10233408010661","Juglans cinerea","FIA","-72.22176","43.80563"
"5213","219429030010661","Juglans cinerea","FIA","-72.22176","43.80563"
"5214","10241116010661","Juglans cinerea","FIA","-72.74956","44.41672"
"5215","10242500010661","Juglans cinerea","FIA","-72.55511","44.16673"
"5216","10242749010661","Juglans cinerea","FIA","-72.44399","44.27784"
"5217","10242766010661","Juglans cinerea","FIA","-72.44399","44.27784"
"5218","219437974010661","Juglans cinerea","FIA","-72.44399","44.27784"
"5219","10242790010661","Juglans cinerea","FIA","-72.36066","44.41672"
"5220","10242797010661","Juglans cinerea","FIA","-72.36066","44.41672"
"5221","10242798010661","Juglans cinerea","FIA","-72.36066","44.41672"
"5222","219438001010661","Juglans cinerea","FIA","-72.36066","44.41672"
"5223","219438002010661","Juglans cinerea","FIA","-72.36066","44.41672"
"5224","10214214010661","Juglans cinerea","FIA","-73.16623","43.88895"
"5225","219410335010661","Juglans cinerea","FIA","-73.16623","43.88895"
"5226","10216559010661","Juglans cinerea","FIA","-73.16622","42.88897"
"5227","10218575010661","Juglans cinerea","FIA","-72.99955","43.2223"
"5228","10218579010661","Juglans cinerea","FIA","-72.99955","43.2223"
"5229","10218580010661","Juglans cinerea","FIA","-72.99955","43.2223"
"5230","10222050010661","Juglans cinerea","FIA","-73.11069","44.58338"
"5231","10237177010661","Juglans cinerea","FIA","-73.30512","43.75006"
"5232","10237371010661","Juglans cinerea","FIA","-73.22178","43.75006"
"5233","10238182010661","Juglans cinerea","FIA","-73.13844","43.50007"
"5234","10238470010661","Juglans cinerea","FIA","-73.08288","43.55562"
"5235","10238553010661","Juglans cinerea","FIA","-73.02733","43.52785"
"5236","10238555010661","Juglans cinerea","FIA","-73.02733","43.52785"
"5237","10238556010661","Juglans cinerea","FIA","-73.02733","43.52785"
"5238","10238557010661","Juglans cinerea","FIA","-73.02733","43.52785"
"5239","10238605010661","Juglans cinerea","FIA","-73.02733","43.50007"
"5240","10238850010661","Juglans cinerea","FIA","-72.97177","43.52785"
"5241","10250934010661","Juglans cinerea","FIA","-72.77733","43.80562"
"5242","219445444010661","Juglans cinerea","FIA","-72.77733","43.80562"
"5243","55949691010538","Juglans cinerea","FIA","-72.069246","44.165865"
"5244","55950058010538","Juglans cinerea","FIA","-73.11038","44.585516"
"5245","62195538010538","Juglans cinerea","FIA","-72.766154","44.821741"
"5246","62202009010538","Juglans cinerea","FIA","-72.726698","44.035532"
"5247","62202013010538","Juglans cinerea","FIA","-72.726698","44.035532"
"5248","224236246010661","Juglans cinerea","FIA","-72.734114","44.004499"
"5249","62282443010538","Juglans cinerea","FIA","-72.763292","44.4125"
"5250","62282940010538","Juglans cinerea","FIA","-72.629244","44.090015"
"5251","62272395010538","Juglans cinerea","FIA","-73.108818","44.004099"
"5252","74320084010538","Juglans cinerea","FIA","-73.04054","43.51214"
"5253","162995824010661","Juglans cinerea","FIA","-72.702403","44.933286"
"5254","162995825010661","Juglans cinerea","FIA","-72.702403","44.933286"
"5255","162997861010661","Juglans cinerea","FIA","-72.634061","43.985795"
"5256","162998714010661","Juglans cinerea","FIA","-72.221365","44.798208"
"5257","162982152010661","Juglans cinerea","FIA","-73.156987","44.031253"
"5258","162982167010661","Juglans cinerea","FIA","-73.156987","44.031253"
"5259","162982170010661","Juglans cinerea","FIA","-73.156987","44.031253"
"5260","162999520010661","Juglans cinerea","FIA","-72.981798","43.537339"
"5261","201999382010661","Juglans cinerea","FIA","-72.069246","44.165865"
"5262","202005316010661","Juglans cinerea","FIA","-73.11038","44.585516"
"5263","225034748010661","Juglans cinerea","FIA","-72.766154","44.821741"
"5264","225039431010661","Juglans cinerea","FIA","-72.763292","44.4125"
"5265","225040718010661","Juglans cinerea","FIA","-72.726698","44.035532"
"5266","225040720010661","Juglans cinerea","FIA","-72.726698","44.035532"
"5267","225040021010661","Juglans cinerea","FIA","-72.629244","44.090015"
"5268","225040966010661","Juglans cinerea","FIA","-72.378364","44.41783"
"5269","225041473010661","Juglans cinerea","FIA","-73.108818","44.004099"
"5270","27855266020004","Juglans cinerea","FIA","-72.702403","44.933286"
"5271","27855267020004","Juglans cinerea","FIA","-72.702403","44.933286"
"5272","27857761020004","Juglans cinerea","FIA","-73.04054","43.51214"
"5273","208815168020004","Juglans cinerea","FIA","-72.634061","43.985795"
"5274","208814507020004","Juglans cinerea","FIA","-72.221365","44.798208"
"5275","208811296020004","Juglans cinerea","FIA","-73.156987","44.031253"
"5276","208811314020004","Juglans cinerea","FIA","-73.156987","44.031253"
"5277","208811317020004","Juglans cinerea","FIA","-73.156987","44.031253"
"5278","208814065020004","Juglans cinerea","FIA","-72.981798","43.537339"
"5279","264110688489998","Juglans cinerea","FIA","-72.069246","44.165865"
"5280","264108559489998","Juglans cinerea","FIA","-73.11038","44.585516"
"5281","264108669489998","Juglans cinerea","FIA","-73.091804","44.343736"
"5282","264114734489998","Juglans cinerea","FIA","-72.582193","43.760901"
"5283","306281218489998","Juglans cinerea","FIA","-72.766154","44.821741"
"5284","306278735489998","Juglans cinerea","FIA","-73.108818","44.004099"
"5285","306277806489998","Juglans cinerea","FIA","-72.576536","43.710524"
"5286","367616409489998","Juglans cinerea","FIA","-72.378364","44.41783"
"5287","461355225489998","Juglans cinerea","FIA","-73.04054","43.51214"
"5288","657104011126144","Juglans cinerea","FIA","-72.634061","43.985795"
"5289","657099857126144","Juglans cinerea","FIA","-73.156987","44.031253"
"5290","657099877126144","Juglans cinerea","FIA","-73.156987","44.031253"
"5291","657099880126144","Juglans cinerea","FIA","-73.156987","44.031253"
"5292","728125801290487","Juglans cinerea","FIA","-73.103063","44.971285"
"5293","728120263290487","Juglans cinerea","FIA","-72.221365","44.798208"
"5294","728125786290487","Juglans cinerea","FIA","-73.091804","44.343736"
"5295","728120778290487","Juglans cinerea","FIA","-72.981798","43.537339"
"5296","728124010290487","Juglans cinerea","FIA","-72.582193","43.760901"
"5297","163963796010854","Juglans cinerea","FIA","-77.25","38.19"
"5298","164069206010854","Juglans cinerea","FIA","-77.06","37.19"
"5299","164069207010854","Juglans cinerea","FIA","-77.06","37.19"
"5300","163985710010854","Juglans cinerea","FIA","-80.11","36.94"
"5301","163929144010854","Juglans cinerea","FIA","-78.61","38"
"5302","163929133010854","Juglans cinerea","FIA","-78.61","38"
"5303","163930090010854","Juglans cinerea","FIA","-78.58","37.92"
"5304","163930166010854","Juglans cinerea","FIA","-78.83","38.06"
"5305","163973743010854","Juglans cinerea","FIA","-77.92","38.69"
"5306","163973754010854","Juglans cinerea","FIA","-77.92","38.69"
"5307","163973731010854","Juglans cinerea","FIA","-77.92","38.69"
"5308","164021959010854","Juglans cinerea","FIA","-78.44","38.39"
"5309","164029079010854","Juglans cinerea","FIA","-78.83","37.64"
"5310","164029081010854","Juglans cinerea","FIA","-78.83","37.64"
"5311","164029921010854","Juglans cinerea","FIA","-79.11","37.81"
"5312","163933075010854","Juglans cinerea","FIA","-80.06","37.83"
"5313","163942160010854","Juglans cinerea","FIA","-79.89","38.03"
"5314","163942145010854","Juglans cinerea","FIA","-79.89","38.03"
"5315","163943799010854","Juglans cinerea","FIA","-79.61","38.19"
"5316","163944487010854","Juglans cinerea","FIA","-79.5","38.17"
"5317","163944494010854","Juglans cinerea","FIA","-79.5","38.17"
"5318","163944479010854","Juglans cinerea","FIA","-79.5","38.17"
"5319","163944480010854","Juglans cinerea","FIA","-79.5","38.17"
"5320","163949623010854","Juglans cinerea","FIA","-79.83","37.58"
"5321","163949598010854","Juglans cinerea","FIA","-79.83","37.58"
"5322","164007704010854","Juglans cinerea","FIA","-79.39","38.42"
"5323","164007702010854","Juglans cinerea","FIA","-79.39","38.42"
"5324","164050287010854","Juglans cinerea","FIA","-80.22","37.33"
"5325","164053407010854","Juglans cinerea","FIA","-78.92","38.67"
"5326","164053761010854","Juglans cinerea","FIA","-78.92","38.67"
"5327","164053756010854","Juglans cinerea","FIA","-78.92","38.67"
"5328","164054701010854","Juglans cinerea","FIA","-79.14","38.58"
"5329","164054881010854","Juglans cinerea","FIA","-79.03","38.58"
"5330","164054891010854","Juglans cinerea","FIA","-79.03","38.58"
"5331","164054874010854","Juglans cinerea","FIA","-79.03","38.58"
"5332","164059419010854","Juglans cinerea","FIA","-78.5","39"
"5333","164076473010854","Juglans cinerea","FIA","-78.08","38.89"
"5334","164076475010854","Juglans cinerea","FIA","-78.08","38.89"
"5335","163948168010854","Juglans cinerea","FIA","-81.08","37.06"
"5336","163948187010854","Juglans cinerea","FIA","-81.08","37.06"
"5337","163948455010854","Juglans cinerea","FIA","-81.03","37.14"
"5338","163954627010854","Juglans cinerea","FIA","-82.19","37.31"
"5339","163954624010854","Juglans cinerea","FIA","-82.19","37.31"
"5340","163976071010854","Juglans cinerea","FIA","-82.28","37.19"
"5341","163990347010854","Juglans cinerea","FIA","-80.64","37.25"
"5342","164015670010854","Juglans cinerea","FIA","-83.53","36.64"
"5343","164015671010854","Juglans cinerea","FIA","-83.53","36.64"
"5344","164015657010854","Juglans cinerea","FIA","-83.53","36.64"
"5345","164015658010854","Juglans cinerea","FIA","-83.53","36.64"
"5346","164015785010854","Juglans cinerea","FIA","-83.33","36.69"
"5347","164056092010854","Juglans cinerea","FIA","-82.11","36.97"
"5348","164056093010854","Juglans cinerea","FIA","-82.11","36.97"
"5349","164057397010854","Juglans cinerea","FIA","-82.44","36.86"
"5350","164057734010854","Juglans cinerea","FIA","-82.53","36.64"
"5351","164076690010854","Juglans cinerea","FIA","-82.22","36.72"
"5352","164076671010854","Juglans cinerea","FIA","-82.22","36.72"
"5353","164226683010854","Juglans cinerea","FIA","-77.06","37.19"
"5354","164226685010854","Juglans cinerea","FIA","-77.06","37.19"
"5355","164226694010854","Juglans cinerea","FIA","-77.06","37.19"
"5356","164226696010854","Juglans cinerea","FIA","-77.06","37.19"
"5357","164148514010854","Juglans cinerea","FIA","-80.11","36.94"
"5358","164167280010854","Juglans cinerea","FIA","-79.78","36.64"
"5359","164167293010854","Juglans cinerea","FIA","-79.78","36.64"
"5360","164137391010854","Juglans cinerea","FIA","-77.92","38.69"
"5361","164107228010854","Juglans cinerea","FIA","-79.89","38.03"
"5362","164108577010854","Juglans cinerea","FIA","-79.61","38.19"
"5363","164108584010854","Juglans cinerea","FIA","-79.61","38.19"
"5364","164109177010854","Juglans cinerea","FIA","-79.5","38.17"
"5365","164109184010854","Juglans cinerea","FIA","-79.5","38.17"
"5366","164113776010854","Juglans cinerea","FIA","-79.83","37.58"
"5367","164113810010854","Juglans cinerea","FIA","-79.83","37.58"
"5368","164169211010854","Juglans cinerea","FIA","-79.39","38.42"
"5369","164169228010854","Juglans cinerea","FIA","-79.39","38.42"
"5370","164212769010854","Juglans cinerea","FIA","-78.92","38.67"
"5371","164213662010854","Juglans cinerea","FIA","-79.03","38.58"
"5372","164213675010854","Juglans cinerea","FIA","-79.03","38.58"
"5373","164233532010854","Juglans cinerea","FIA","-78.08","38.89"
"5374","164112534010854","Juglans cinerea","FIA","-81.08","37.06"
"5375","164112568010854","Juglans cinerea","FIA","-81.08","37.06"
"5376","164119143010854","Juglans cinerea","FIA","-82.19","37.31"
"5377","164119156010854","Juglans cinerea","FIA","-82.19","37.31"
"5378","164146565010854","Juglans cinerea","FIA","-80.39","37"
"5379","164146567010854","Juglans cinerea","FIA","-80.39","37"
"5380","164152343010854","Juglans cinerea","FIA","-80.78","37.31"
"5381","164156529010854","Juglans cinerea","FIA","-81.17","36.67"
"5382","164157051010854","Juglans cinerea","FIA","-81.36","36.58"
"5383","164157052010854","Juglans cinerea","FIA","-81.36","36.58"
"5384","164157053010854","Juglans cinerea","FIA","-81.36","36.58"
"5385","164177272010854","Juglans cinerea","FIA","-83.53","36.64"
"5386","164177273010854","Juglans cinerea","FIA","-83.53","36.64"
"5387","164215541010854","Juglans cinerea","FIA","-82.72","36.78"
"5388","164215566010854","Juglans cinerea","FIA","-82.72","36.78"
"5389","164216274010854","Juglans cinerea","FIA","-82.53","36.64"
"5390","164233730010854","Juglans cinerea","FIA","-82.22","36.72"
"5391","164347456010854","Juglans cinerea","FIA","-76.69","36.81"
"5392","164347457010854","Juglans cinerea","FIA","-76.69","36.81"
"5393","164347458010854","Juglans cinerea","FIA","-76.69","36.81"
"5394","164347461010854","Juglans cinerea","FIA","-76.69","36.81"
"5395","164347469010854","Juglans cinerea","FIA","-76.69","36.81"
"5396","164347470010854","Juglans cinerea","FIA","-76.69","36.81"
"5397","164347473010854","Juglans cinerea","FIA","-76.69","36.81"
"5398","164419169010854","Juglans cinerea","FIA","-77.06","37.19"
"5399","164419172010854","Juglans cinerea","FIA","-77.06","37.19"
"5400","164419183010854","Juglans cinerea","FIA","-77.06","37.19"
"5401","164419185010854","Juglans cinerea","FIA","-77.06","37.19"
"5402","164268579010854","Juglans cinerea","FIA","-79.83","37.28"
"5403","164268595010854","Juglans cinerea","FIA","-79.83","37.28"
"5404","164297499010854","Juglans cinerea","FIA","-78.86","37.03"
"5405","164297520010854","Juglans cinerea","FIA","-78.86","37.03"
"5406","164307269010854","Juglans cinerea","FIA","-78.19","37.69"
"5407","164343599010854","Juglans cinerea","FIA","-79.78","36.64"
"5408","164343625010854","Juglans cinerea","FIA","-79.78","36.64"
"5409","164360109010854","Juglans cinerea","FIA","-77.86","37.94"
"5410","164360125010854","Juglans cinerea","FIA","-77.86","37.94"
"5411","164274458010854","Juglans cinerea","FIA","-79.83","37.58"
"5412","164346110010854","Juglans cinerea","FIA","-79.39","38.42"
"5413","164400999010854","Juglans cinerea","FIA","-78.97","38.39"
"5414","164401014010854","Juglans cinerea","FIA","-78.97","38.39"
"5415","164402371010854","Juglans cinerea","FIA","-79.03","38.58"
"5416","164402385010854","Juglans cinerea","FIA","-79.03","38.58"
"5417","164402386010854","Juglans cinerea","FIA","-79.03","38.58"
"5418","164402400010854","Juglans cinerea","FIA","-79.03","38.58"
"5419","164406506010854","Juglans cinerea","FIA","-78.75","38.83"
"5420","164428441010854","Juglans cinerea","FIA","-78.08","38.89"
"5421","164281546010854","Juglans cinerea","FIA","-82.19","37.31"
"5422","164281565010854","Juglans cinerea","FIA","-82.19","37.31"
"5423","164324768010854","Juglans cinerea","FIA","-80.78","37.31"
"5424","164324783010854","Juglans cinerea","FIA","-80.78","37.31"
